critical_threshold,degradation_index,line_id,machine_id,maintenance_state,measurement,measurement_unit,operating_mode,plant_id,runtime_hours,sensor_event_id,sensor_id,sensor_type,service_hours_since_maintenance,threshold_status,timestamp,warning_threshold,event_timestamp,event_date,production_line_id,sensor_value,source_threshold_status,distance_from_warning_threshold,distance_from_critical_threshold,normalised_distance_to_nearest_threshold,warning_breach_flag,critical_breach_flag,near_warning_flag,near_critical_flag,near_threshold_flag,calculated_threshold_status,threshold_consistency_flag,threshold_breach_direction,threshold_margin_percentage,threshold_breach_component_score,recent_downtime_minutes,recent_produced_quantity,recent_rejected_quantity,recent_production_event_count,recent_reject_rate,quality_check_count_for_machine,quality_failure_count_for_machine,quality_alert_count_for_machine,service_interval_proxy_hours,service_overdue_indicator,utilisation_intensity,rolling_mean_3,rolling_max_3,rolling_std_3,rolling_mean_7,rolling_max_7,rolling_std_7,degradation_slope,degradation_status,degradation_signal_flag,degradation_score,degradation_reason,robust_zscore,robust_zscore_abs,robust_zscore_threshold,robust_zscore_anomaly_flag,robust_zscore_status,robust_zscore_score_0_100,isolation_forest_score,isolation_forest_score_0_100,isolation_forest_anomaly_flag,isolation_forest_status,isolation_forest_contamination,isolation_forest_score_interpretation,combined_anomaly_flag,anomaly_score_0_100,maintenance_run_id,near_threshold_component_score,anomaly_component_score,runtime_risk_score,maintenance_state_risk_score,production_context_score,quality_context_score,failure_risk_score,equipment_health_score,risk_level,maintenance_priority,risk_level_sort,recommended_action,recommendation_reason,synthetic_data_flag
8,0.655800,LINE-03-01,MACH-03-01-03,normal,5.246000,mm_s,standby,PLANT-03,144.080000,EH-000353,SENS-MACH-03-01-03-VIBRATION,vibration,201,normal,2026-01-10 02:00:00+00:00,6.500000,2026-01-10 02:00:00+00:00,2026-01-10,LINE-03-01,5.246000,normal,1.254000,2.754000,0.836000,False,False,False,False,False,normal,True,none,19.292308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.662376,5.503333,7.252000,1.335182,5.667286,7.252000,1.044025,0.039429,calculated,False,13.589143,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,75.028394,0.000000,0.000000,0.000000,13.972088,86.027912,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.738100,LINE-03-02,MACH-03-02-03,normal,66.425000,celsius,production,PLANT-03,88.700000,EH-000216,SENS-MACH-03-02-03-TEMPERATURE,temperature,152,normal,2026-01-06 12:00:00+00:00,78.000000,2026-01-06 12:00:00+00:00,2026-01-06,LINE-03-02,66.425000,normal,11.575000,23.575000,0.964583,False,False,False,False,False,normal,True,none,14.839744,0.000000,5.000000,197.000000,13.000000,2.000000,0.065990,28,10,11,120.000000,True,0.407779,66.541000,66.855000,0.224541,64.982667,66.855000,1.572113,0.802457,calculated,False,24.391486,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,53.478600,0.000000,20.664129,100.000000,13.933294,86.066706,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.715100,LINE-03-02,MACH-03-02-02,normal,64.357000,celsius,production,PLANT-03,153.960000,EH-000358,SENS-MACH-03-02-02-TEMPERATURE,temperature,189,normal,2026-01-10 12:00:00+00:00,78.000000,2026-01-10 12:00:00+00:00,2026-01-10,LINE-03-02,64.357000,normal,13.643000,25.643000,1.136917,False,False,False,False,False,normal,True,none,17.491026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.707797,64.346000,64.940000,0.489551,64.938429,66.676000,1.017399,-0.336000,calculated,False,14.302000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,73.522894,0.000000,0.000000,0.000000,13.888834,86.111166,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.727900,LINE-02-01,MACH-02-01-02,normal,65.515000,celsius,production,PLANT-02,153.430000,EH-000340,SENS-MACH-02-01-02-TEMPERATURE,temperature,188,normal,2026-01-10 12:00:00+00:00,78.000000,2026-01-10 12:00:00+00:00,2026-01-10,LINE-02-01,65.515000,normal,12.485000,24.485000,1.040417,False,False,False,False,False,normal,True,none,16.006410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.705360,64.911667,65.515000,0.471540,65.134571,66.663000,0.887128,-0.097786,calculated,False,14.558000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,73.179678,0.000000,0.000000,0.000000,13.888552,86.111448,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.730900,LINE-01-02,MACH-01-02-01,normal,65.779000,celsius,production,PLANT-01,137.870000,EH-000296,SENS-MACH-01-02-01-TEMPERATURE,temperature,183,normal,2026-01-09 12:00:00+00:00,78.000000,2026-01-09 12:00:00+00:00,2026-01-09,LINE-01-02,65.779000,normal,12.221000,24.221000,1.018417,False,False,False,False,False,normal,True,none,15.667949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.633827,65.983667,66.166000,0.158779,65.459429,66.166000,0.610810,0.185929,calculated,False,16.849143,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,69.386318,0.000000,0.000000,0.000000,13.777776,86.222224,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.653200,LINE-03-01,MACH-03-01-01,normal,5.226000,mm_s,standby,PLANT-03,144.720000,EH-000349,SENS-MACH-03-01-01-VIBRATION,vibration,197,normal,2026-01-10 02:00:00+00:00,6.500000,2026-01-10 02:00:00+00:00,2026-01-10,LINE-03-01,5.226000,normal,1.274000,2.774000,0.849333,False,False,False,False,False,normal,True,none,19.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.665318,5.405667,6.973000,1.213045,5.881714,7.219000,1.144657,-0.307571,calculated,False,13.064000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,74.099627,0.000000,0.000000,0.000000,13.727744,86.272256,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
8,0.563500,LINE-03-01,MACH-03-01-02,normal,4.508000,mm_s,standby,PLANT-03,129.670000,EH-000315,SENS-MACH-03-01-02-VIBRATION,vibration,185,normal,2026-01-09 02:00:00+00:00,6.500000,2026-01-09 02:00:00+00:00,2026-01-09,LINE-03-01,4.508000,normal,1.992000,3.492000,1.328000,False,False,False,False,False,normal,True,none,30.646154,0.000000,20.000000,198.000000,5.000000,2.000000,0.025253,28,0,5,120.000000,True,0.596129,5.740667,6.688000,0.912565,5.548571,6.923000,1.228208,-0.030929,calculated,False,11.270000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,68.582772,0.000000,22.979798,100.000000,13.690406,86.309594,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.707000,LINE-02-01,MACH-02-01-03,normal,63.633000,celsius,production,PLANT-02,120.910000,EH-000270,SENS-MACH-02-01-03-TEMPERATURE,temperature,179,normal,2026-01-08 12:00:00+00:00,78.000000,2026-01-08 12:00:00+00:00,2026-01-08,LINE-02-01,63.633000,normal,14.367000,26.367000,1.197250,False,False,False,False,False,normal,True,none,18.419231,0.000000,20.000000,215.000000,3.000000,2.000000,0.013953,28,9,10,120.000000,True,0.555857,64.178333,65.152000,0.690141,64.834571,67.050000,1.204923,-0.348536,calculated,False,14.140000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,65.625628,0.000000,20.155039,100.000000,13.679596,86.320404,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.530900,LINE-02-01,MACH-02-01-03,normal,4.247000,mm_s,standby,PLANT-02,144.830000,EH-000341,SENS-MACH-02-01-03-VIBRATION,vibration,189,normal,2026-01-10 02:00:00+00:00,6.500000,2026-01-10 02:00:00+00:00,2026-01-10,LINE-02-01,4.247000,normal,2.253000,3.753000,1.502000,False,False,False,False,False,normal,True,none,34.661538,0.000000,10.000000,220.000000,5.000000,2.000000,0.022727,28,9,10,120.000000,True,0.665824,5.003667,5.524000,0.547462,5.166286,6.791000,1.068594,-0.109714,calculated,False,10.618000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,72.053834,0.000000,14.015152,100.000000,13.632433,86.367567,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
8,0.590000,LINE-01-01,MACH-01-01-01,normal,4.720000,mm_s,standby,PLANT-01,112.240000,EH-000253,SENS-MACH-01-01-01-VIBRATION,vibration,179,normal,2026-01-08 02:00:00+00:00,6.500000,2026-01-08 02:00:00+00:00,2026-01-08,LINE-01-01,4.720000,normal,1.780000,3.280000,1.186667,False,False,False,False,False,normal,True,none,27.384615,0.000000,25.000000,203.000000,9.000000,2.000000,0.044335,28,2,3,120.000000,True,0.515999,5.474667,6.182000,0.597797,6.178000,7.354000,0.846178,-0.227857,calculated,False,11.800000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,64.230583,0.000000,31.917077,60.000000,13.590441,86.409559,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.580700,LINE-02-02,MACH-02-02-01,normal,4.646000,mm_s,standby,PLANT-02,145.970000,EH-000343,SENS-MACH-02-02-01-VIBRATION,vibration,191,normal,2026-01-10 02:00:00+00:00,6.500000,2026-01-10 02:00:00+00:00,2026-01-10,LINE-02-02,4.646000,normal,1.854000,3.354000,1.236000,False,False,False,False,False,normal,True,none,28.523077,0.000000,0.000000,212.000000,6.000000,2.000000,0.028302,28,5,7,120.000000,True,0.671065,5.046000,5.372000,0.300972,6.105286,7.448000,0.996534,-0.426321,calculated,False,11.614000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,72.753139,0.000000,7.075472,100.000000,13.589544,86.410456,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.720600,LINE-02-01,MACH-02-01-02,normal,64.856000,celsius,production,PLANT-02,136.050000,EH-000304,SENS-MACH-02-01-02-TEMPERATURE,temperature,191,normal,2026-01-09 12:00:00+00:00,78.000000,2026-01-09 12:00:00+00:00,2026-01-09,LINE-02-01,64.856000,normal,13.144000,25.144000,1.095333,False,False,False,False,False,normal,True,none,16.851282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.625460,64.881667,65.425000,0.433531,65.245143,66.663000,0.971845,-0.275821,calculated,False,14.412000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,71.156963,0.000000,0.000000,0.000000,13.555945,86.444055,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.708200,LINE-03-02,MACH-03-02-02,normal,63.741000,celsius,production,PLANT-03,136.340000,EH-000322,SENS-MACH-03-02-02-TEMPERATURE,temperature,192,normal,2026-01-09 12:00:00+00:00,78.000000,2026-01-09 12:00:00+00:00,2026-01-09,LINE-03-02,63.741000,normal,14.259000,26.259000,1.188250,False,False,False,False,False,normal,True,none,18.280769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.626793,64.139000,64.940000,0.566396,68.800000,91.388000,9.274430,-3.086821,calculated,False,14.164000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,71.461562,0.000000,0.000000,0.000000,13.552034,86.447966,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.717100,LINE-02-01,MACH-02-01-01,normal,64.542000,celsius,production,PLANT-02,136.210000,EH-000302,SENS-MACH-02-01-01-TEMPERATURE,temperature,189,normal,2026-01-09 12:00:00+00:00,78.000000,2026-01-09 12:00:00+00:00,2026-01-09,LINE-02-01,64.542000,normal,13.458000,25.458000,1.121500,False,False,False,False,False,normal,True,none,17.253846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.626195,65.007333,67.037000,1.503687,65.490857,67.174000,1.223117,-0.094036,calculated,False,14.342000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,70.666835,0.000000,0.000000,0.000000,13.468425,86.531575,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.744000,LINE-01-02,MACH-01-02-02,normal,66.959000,celsius,production,PLANT-01,120.050000,EH-000262,SENS-MACH-01-02-02-TEMPERATURE,temperature,171,normal,2026-01-08 12:00:00+00:00,78.000000,2026-01-08 12:00:00+00:00,2026-01-08,LINE-01-02,66.959000,normal,11.041000,23.041000,0.920083,False,False,False,False,False,normal,True,none,14.155128,0.000000,10.000000,210.000000,4.000000,2.000000,0.019048,28,0,2,120.000000,True,0.551903,65.210000,66.959000,1.362241,65.248571,66.959000,1.313018,0.126250,calculated,False,16.395000,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,63.423757,0.000000,13.095238,40.000000,13.447326,86.552674,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.722000,LINE-01-02,MACH-01-02-03,normal,64.983000,celsius,production,PLANT-01,136.890000,EH-000300,SENS-MACH-01-02-03-TEMPERATURE,temperature,187,normal,2026-01-09 12:00:00+00:00,78.000000,2026-01-09 12:00:00+00:00,2026-01-09,LINE-01-02,64.983000,normal,13.017000,25.017000,1.084750,False,False,False,False,False,normal,True,none,16.688462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.629321,64.626000,64.983000,0.434748,65.128857,67.283000,1.247995,-0.292214,calculated,False,14.440000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,70.260377,0.000000,0.000000,0.000000,13.427057,86.572943,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
8,0.728500,LINE-01-02,MACH-01-02-02,normal,5.828000,mm_s,standby,PLANT-01,97.460000,EH-000225,SENS-MACH-01-02-02-VIBRATION,vibration,156,normal,2026-01-07 02:00:00+00:00,6.500000,2026-01-07 02:00:00+00:00,2026-01-07,LINE-01-02,5.828000,normal,0.672000,2.172000,0.448000,False,False,False,False,False,normal,True,none,10.338462,0.000000,40.000000,210.000000,4.000000,2.000000,0.019048,28,0,2,120.000000,True,0.448051,5.516667,5.828000,0.347943,5.543429,6.469000,0.609702,0.089750,calculated,False,15.647000,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,55.919872,0.000000,38.095238,40.000000,13.422143,86.577857,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.745100,LINE-03-01,MACH-03-01-01,normal,67.056000,celsius,production,PLANT-03,136.160000,EH-000314,SENS-MACH-03-01-01-TEMPERATURE,temperature,184,normal,2026-01-09 12:00:00+00:00,78.000000,2026-01-09 12:00:00+00:00,2026-01-09,LINE-03-01,67.056000,normal,10.944000,22.944000,0.912000,False,False,False,False,False,normal,True,none,14.030769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.625965,65.110000,67.056000,1.376931,65.694714,67.145000,1.218725,-0.183464,calculated,False,14.902000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,69.369107,0.000000,0.000000,0.000000,13.385766,86.614234,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.729900,LINE-02-01,MACH-02-01-02,normal,5.839000,mm_s,standby,PLANT-02,128.970000,EH-000303,SENS-MACH-02-01-02-VIBRATION,vibration,190,normal,2026-01-09 02:00:00+00:00,6.500000,2026-01-09 02:00:00+00:00,2026-01-09,LINE-02-01,5.839000,normal,0.661000,2.161000,0.440667,False,False,False,False,False,normal,True,none,10.169231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.592911,5.924000,6.187000,0.189805,6.250714,8.939000,1.135573,-0.012893,calculated,False,14.598000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,69.759821,0.000000,0.000000,0.000000,13.383573,86.616427,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.707100,LINE-01-02,MACH-01-02-02,normal,63.636000,celsius,production,PLANT-01,105.800000,EH-000226,SENS-MACH-01-02-02-TEMPERATURE,temperature,157,normal,2026-01-07 12:00:00+00:00,78.000000,2026-01-07 12:00:00+00:00,2026-01-07,LINE-01-02,63.636000,normal,14.364000,26.364000,1.197000,False,False,False,False,False,normal,True,none,18.415385,0.000000,40.000000,210.000000,4.000000,2.000000,0.019048,28,0,2,120.000000,True,0.486392,64.497000,65.035000,0.615114,65.047714,66.561000,1.130917,-0.150714,calculated,False,14.142000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,57.519754,0.000000,38.095238,40.000000,13.361125,86.638875,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.735100,LINE-02-02,MACH-02-02-03,normal,66.158000,celsius,production,PLANT-02,136.640000,EH-000312,SENS-MACH-02-02-03-TEMPERATURE,temperature,182,normal,2026-01-09 12:00:00+00:00,78.000000,2026-01-09 12:00:00+00:00,2026-01-09,LINE-02-02,66.158000,normal,11.842000,23.842000,0.986833,False,False,False,False,False,normal,True,none,15.182051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.628172,65.392333,66.158000,0.785786,65.539000,67.258000,1.327873,0.021179,calculated,False,14.956143,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,68.930469,0.000000,0.000000,0.000000,13.330799,86.669201,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.655000,LINE-02-01,MACH-02-01-03,normal,5.240000,mm_s,standby,PLANT-02,112.920000,EH-000269,SENS-MACH-02-01-03-VIBRATION,vibration,178,normal,2026-01-08 02:00:00+00:00,6.500000,2026-01-08 02:00:00+00:00,2026-01-08,LINE-02-01,5.240000,normal,1.260000,2.760000,0.840000,False,False,False,False,False,normal,True,none,19.384615,0.000000,20.000000,215.000000,3.000000,2.000000,0.013953,28,9,10,120.000000,True,0.519125,5.275000,6.791000,1.223770,5.875714,9.327000,1.726604,-0.459857,calculated,False,13.100000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,64.082062,0.000000,20.155039,100.000000,13.240061,86.759939,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.703200,LINE-03-01,MACH-03-01-02,normal,63.287000,celsius,production,PLANT-03,88.630000,EH-000208,SENS-MACH-03-01-02-TEMPERATURE,temperature,144,normal,2026-01-06 12:00:00+00:00,78.000000,2026-01-06 12:00:00+00:00,2026-01-06,LINE-03-01,63.287000,normal,14.713000,26.713000,1.226083,False,False,False,False,False,normal,True,none,18.862821,0.000000,65.000000,209.000000,3.000000,2.000000,0.014354,28,0,5,120.000000,True,0.407457,65.843333,67.338000,1.816224,65.697333,67.338000,1.454983,-0.095429,calculated,False,14.064000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,51.403845,0.000000,53.588517,100.000000,13.202803,86.797197,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
